age, education-num, marital-status, relationship, race, hours-per-week, sex
37,11, Married-civ-spouse, Wife, Black,48, Female
31,13, Never-married, Own-child, White,40, Female
23,12, Never-married, Not-in-family, White,20, Female
32,6, Never-married, Other-relative, White,45, Male
58,9, Married-civ-spouse, Husband, White,40, Male
31,9, Never-married, Unmarried, White,8, Female
44,13, Married-civ-spouse, Husband, Black,40, Male
39,13, Divorced, Unmarried, Black,40, Female
59,9, Married-civ-spouse, Husband, White,45, Male
42,13, Married-civ-spouse, Husband, White,48, Male
45,9, Married-civ-spouse, Husband, White,35, Male
20,9, Never-married, Not-in-family, White,35, Male
35,9, Married-civ-spouse, Husband, White,40, Male
50,12, Married-civ-spouse, Husband, Black,40, Male
56,9, Never-married, Own-child, White,28, Male
48,11, Married-civ-spouse, Husband, White,40, Male
58,14, Widowed, Not-in-family, White,15, Female
32,11, Married-civ-spouse, Husband, White,50, Male
23,10, Never-married, Own-child, White,12, Female
48,9, Divorced, Not-in-family, White,40, Male
33,9, Divorced, Not-in-family, White,70, Male
48,13, Never-married, Not-in-family, White,45, Female
55,9, Widowed, Not-in-family, White,35, Female
40,11, Never-married, Unmarried, Amer-Indian-Eskimo,40, Female
50,10, Married-civ-spouse, Husband, White,40, Male
52,6, Married-civ-spouse, Husband, White,35, Male
19,9, Never-married, Not-in-family, White,30, Female
55,6, Married-civ-spouse, Husband, White,50, Male
36,15, Married-civ-spouse, Husband, White,30, Male
39,13, Separated, Unmarried, Asian-Pac-Islander,40, Female
22,10, Never-married, Unmarried, White,40, Female
44,13, Married-civ-spouse, Husband, White,50, Male
34,9, Divorced, Not-in-family, White,38, Male
33,10, Married-civ-spouse, Husband, White,50, Male
55,14, Divorced, Not-in-family, White,40, Female
35,14, Married-civ-spouse, Husband, White,45, Male
50,7, Widowed, Not-in-family, White,40, Female
43,10, Divorced, Unmarried, Black,40, Female
29,11, Never-married, Not-in-family, White,40, Male
56,10, Married-civ-spouse, Husband, Black,40, Male
33,13, Married-civ-spouse, Husband, White,40, Male
24,9, Married-civ-spouse, Husband, White,50, Male
46,11, Divorced, Unmarried, White,40, Female
60,9, Married-civ-spouse, Wife, White,15, Female
48,14, Married-civ-spouse, Husband, White,40, Male
65,7, Married-civ-spouse, Husband, White,35, Male
29,9, Never-married, Not-in-family, White,40, Male
42,9, Married-civ-spouse, Husband, White,43, Male
44,15, Married-civ-spouse, Husband, White,50, Male
73,10, Married-civ-spouse, Husband, White,6, Male
21,10, Never-married, Not-in-family, White,50, Female
32,9, Married-civ-spouse, Husband, White,55, Male
43,14, Married-civ-spouse, Husband, White,35, Male
21,9, Never-married, Not-in-family, Black,32, Male
30,10, Separated, Not-in-family, White,20, Male
54,13, Married-civ-spouse, Husband, White,48, Male
19,10, Never-married, Own-child, White,15, Female
55,10, Married-civ-spouse, Wife, White,37, Female
20,10, Never-married, Own-child, White,28, Female
53,13, Married-civ-spouse, Husband, White,40, Male
51,14, Never-married, Not-in-family, White,55, Male
33,9, Married-civ-spouse, Husband, White,40, Male
62,10, Widowed, Unmarried, White,40, Female
24,9, Never-married, Own-child, White,30, Male
17,5, Never-married, Own-child, White,40, Female
26,10, Never-married, Not-in-family, White,45, Female
36,9, Divorced, Not-in-family, White,40, Male
32,6, Married-civ-spouse, Wife, White,35, Female
58,16, Married-civ-spouse, Husband, White,50, Male
38,13, Married-civ-spouse, Husband, White,40, Male
72,9, Married-spouse-absent, Unmarried, White,40, Male
26,9, Divorced, Own-child, White,40, Female
45,9, Widowed, Unmarried, White,38, Female
72,11, Widowed, Not-in-family, White,30, Female
60,10, Married-civ-spouse, Husband, White,40, Male
27,9, Married-civ-spouse, Husband, White,50, Male
38,11, Married-civ-spouse, Husband, White,48, Male
37,10, Married-civ-spouse, Husband, White,44, Male
28,10, Never-married, Own-child, White,40, Male
38,13, Married-civ-spouse, Husband, White,40, Male
29,9, Married-civ-spouse, Husband, White,60, Male
19,9, Never-married, Own-child, White,40, Female
28,13, Never-married, Other-relative, White,25, Male
70,13, Divorced, Not-in-family, White,7, Female
40,9, Married-civ-spouse, Husband, White,50, Male
26,11, Divorced, Own-child, White,40, Male
43,12, Married-civ-spouse, Husband, Black,60, Male
29,10, Married-civ-spouse, Wife, White,40, Female
25,10, Married-civ-spouse, Husband, Black,40, Male
29,9, Married-civ-spouse, Husband, Black,40, Male
60,2, Divorced, Not-in-family, Other,38, Male
31,13, Married-civ-spouse, Wife, White,40, Female
51,4, Married-civ-spouse, Husband, White,40, Male
18,10, Never-married, Own-child, White,15, Female
36,13, Divorced, Unmarried, White,20, Male
35,13, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
48,13, Divorced, Own-child, White,38, Male
78,4, Married-civ-spouse, Husband, White,25, Male
72,13, Married-civ-spouse, Husband, White,17, Male
24,10, Never-married, Own-child, White,40, Male
58,7, Married-civ-spouse, Husband, White,16, Male
36,7, Never-married, Not-in-family, Black,40, Male
48,10, Married-civ-spouse, Husband, White,30, Male
28,9, Divorced, Not-in-family, White,40, Female
26,14, Never-married, Own-child, White,40, Female
29,13, Never-married, Not-in-family, White,60, Female
47,3, Married-civ-spouse, Husband, Black,40, Male
50,13, Divorced, Not-in-family, White,50, Female
35,3, Never-married, Not-in-family, White,40, Male
17,7, Never-married, Own-child, White,20, Male
41,10, Married-civ-spouse, Husband, White,48, Male
37,9, Married-civ-spouse, Husband, White,42, Male
35,9, Married-civ-spouse, Husband, Amer-Indian-Eskimo,40, Male
56,4, Married-civ-spouse, Husband, White,40, Male
23,10, Married-civ-spouse, Husband, White,40, Male
33,12, Divorced, Unmarried, White,32, Female
79,9, Married-civ-spouse, Husband, White,40, Male
28,13, Never-married, Not-in-family, Black,40, Male
55,7, Divorced, Own-child, White,20, Female
59,14, Married-civ-spouse, Husband, White,50, Male
22,13, Never-married, Own-child, White,40, Female
19,7, Never-married, Own-child, Asian-Pac-Islander,19, Female
41,3, Married-spouse-absent, Not-in-family, White,35, Male
32,11, Married-civ-spouse, Husband, White,40, Male
67,4, Married-civ-spouse, Husband, White,40, Male
45,9, Divorced, Unmarried, White,35, Female
61,3, Married-civ-spouse, Other-relative, White,45, Female
34,13, Never-married, Not-in-family, White,40, Female
43,11, Married-civ-spouse, Husband, White,40, Male
38,13, Married-civ-spouse, Husband, White,50, Male
35,16, Married-civ-spouse, Husband, White,60, Male
65,9, Divorced, Not-in-family, White,20, Male
24,13, Married-civ-spouse, Husband, White,55, Male
37,9, Married-civ-spouse, Husband, White,40, Male
34,10, Married-civ-spouse, Husband, White,50, Male
42,9, Married-civ-spouse, Husband, White,60, Male
18,4, Never-married, Own-child, White,40, Female
43,10, Widowed, Unmarried, Amer-Indian-Eskimo,15, Female
31,10, Married-civ-spouse, Husband, White,40, Male
19,10, Never-married, Own-child, White,20, Female
40,10, Married-civ-spouse, Husband, Asian-Pac-Islander,50, Male
32,13, Married-civ-spouse, Husband, White,40, Male
47,10, Married-civ-spouse, Husband, White,40, Male
32,10, Married-civ-spouse, Husband, White,40, Male
46,16, Separated, Not-in-family, White,35, Male
40,13, Married-civ-spouse, Husband, White,65, Male
36,13, Never-married, Not-in-family, White,35, Male
33,11, Married-civ-spouse, Husband, White,36, Male
23,3, Never-married, Not-in-family, White,35, Male
21,6, Separated, Own-child, White,40, Male
40,9, Married-civ-spouse, Wife, Black,32, Female
53,16, Married-civ-spouse, Husband, White,50, Male
20,10, Never-married, Own-child, White,15, Male
53,10, Married-civ-spouse, Husband, White,72, Male
58,5, Married-civ-spouse, Husband, Black,60, Male
51,9, Married-civ-spouse, Husband, White,55, Male
31,9, Married-civ-spouse, Husband, White,65, Male
35,9, Married-civ-spouse, Husband, White,40, Male
23,7, Never-married, Own-child, Amer-Indian-Eskimo,40, Male
31,10, Divorced, Not-in-family, White,35, Female
21,10, Never-married, Unmarried, White,35, Female
39,14, Married-civ-spouse, Husband, White,55, Male
36,15, Married-civ-spouse, Wife, White,45, Female
51,6, Married-civ-spouse, Husband, White,40, Male
18,7, Never-married, Own-child, White,12, Male
32,10, Divorced, Not-in-family, White,48, Male
56,13, Divorced, Not-in-family, White,32, Female
35,12, Never-married, Not-in-family, White,40, Male
63,8, Widowed, Unmarried, White,40, Female
61,9, Married-civ-spouse, Husband, White,50, Male
23,10, Never-married, Own-child, White,40, Male
52,14, Married-civ-spouse, Husband, White,50, Male
19,9, Never-married, Not-in-family, White,50, Male
33,14, Married-civ-spouse, Husband, White,50, Male
35,13, Married-civ-spouse, Husband, Black,50, Male
35,9, Divorced, Not-in-family, White,60, Female
38,15, Married-civ-spouse, Wife, White,40, Female
23,13, Never-married, Not-in-family, White,60, Female
22,11, Divorced, Not-in-family, White,60, Male
20,9, Never-married, Not-in-family, White,40, Male
19,9, Never-married, Not-in-family, White,40, Male
47,9, Married-civ-spouse, Husband, Black,40, Male
59,7, Married-civ-spouse, Husband, White,40, Male
38,9, Never-married, Own-child, White,40, Female
36,9, Married-civ-spouse, Husband, White,50, Male
27,3, Never-married, Other-relative, White,40, Male
24,11, Married-civ-spouse, Husband, White,40, Male
35,9, Never-married, Own-child, Black,35, Female
22,10, Never-married, Other-relative, Black,39, Male
37,9, Married-civ-spouse, Husband, White,52, Male
36,9, Married-civ-spouse, Husband, White,40, Male
28,9, Separated, Not-in-family, White,25, Female
55,9, Married-civ-spouse, Wife, White,50, Female
29,3, Married-civ-spouse, Wife, White,40, Female
32,13, Married-civ-spouse, Husband, White,44, Male
66,10, Divorced, Other-relative, White,35, Female
47,10, Married-spouse-absent, Other-relative, White,45, Male
23,13, Never-married, Not-in-family, White,40, Female
50,14, Divorced, Not-in-family, White,45, Female
40,9, Married-civ-spouse, Husband, White,84, Male
51,9, Never-married, Not-in-family, White,40, Female
34,9, Never-married, Not-in-family, White,45, Female
28,13, Never-married, Not-in-family, White,40, Female
52,16, Married-civ-spouse, Husband, White,70, Male
39,9, Married-civ-spouse, Husband, White,60, Male
43,13, Married-civ-spouse, Husband, White,40, Male
36,13, Never-married, Own-child, White,35, Female
25,13, Never-married, Own-child, White,15, Female
42,10, Divorced, Unmarried, White,38, Female
35,10, Married-civ-spouse, Husband, White,40, Male
43,14, Married-civ-spouse, Husband, White,53, Male
34,9, Married-civ-spouse, Husband, White,40, Male
50,13, Married-civ-spouse, Husband, White,38, Male
30,10, Married-civ-spouse, Husband, White,60, Male
44,14, Married-civ-spouse, Husband, White,44, Male
52,11, Married-civ-spouse, Husband, White,40, Male
35,12, Married-civ-spouse, Husband, White,60, Male
36,11, Divorced, Not-in-family, White,40, Male
30,13, Never-married, Own-child, Asian-Pac-Islander,52, Female
36,13, Married-civ-spouse, Husband, White,45, Male
39,13, Never-married, Not-in-family, White,40, Female
25,2, Married-civ-spouse, Husband, White,96, Male
26,13, Never-married, Not-in-family, White,40, Male
20,9, Never-married, Own-child, Black,20, Female
20,10, Never-married, Own-child, White,40, Male
70,3, Married-civ-spouse, Husband, White,20, Male
26,9, Never-married, Own-child, White,50, Male
24,10, Never-married, Not-in-family, Black,35, Female
48,13, Married-civ-spouse, Husband, White,40, Male
62,9, Divorced, Unmarried, Black,99, Female
48,9, Married-civ-spouse, Husband, White,40, Male
52,13, Married-civ-spouse, Husband, White,40, Male
25,13, Never-married, Not-in-family, White,44, Male
58,3, Married-civ-spouse, Husband, White,40, Male
40,13, Never-married, Not-in-family, White,45, Female
29,10, Married-civ-spouse, Wife, White,40, Female
45,4, Married-civ-spouse, Husband, White,52, Male
19,10, Never-married, Other-relative, White,20, Female
37,7, Never-married, Not-in-family, Black,40, Male
23,7, Married-civ-spouse, Husband, White,40, Male
31,9, Divorced, Not-in-family, White,60, Male
64,4, Married-civ-spouse, Husband, White,20, Male
28,10, Never-married, Own-child, White,16, Female
32,9, Never-married, Own-child, White,40, Male
49,10, Divorced, Not-in-family, White,44, Female
35,10, Divorced, Not-in-family, White,40, Female
19,10, Never-married, Own-child, White,35, Female
45,16, Married-civ-spouse, Husband, White,45, Male
39,8, Married-civ-spouse, Husband, White,70, Male
55,10, Never-married, Not-in-family, Black,45, Female
46,13, Divorced, Unmarried, Asian-Pac-Islander,60, Female
19,10, Never-married, Own-child, White,16, Female
29,9, Married-civ-spouse, Wife, White,40, Female
25,9, Married-civ-spouse, Own-child, White,35, Male
37,13, Never-married, Not-in-family, White,40, Female
30,9, Never-married, Unmarried, White,40, Male
28,9, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
36,10, Separated, Unmarried, Black,56, Female
32,10, Never-married, Unmarried, Black,35, Female
34,7, Never-married, Not-in-family, White,40, Male
34,9, Never-married, Not-in-family, White,36, Female
20,10, Never-married, Own-child, White,40, Female
27,14, Never-married, Own-child, White,40, Male
36,9, Married-civ-spouse, Wife, White,40, Female
35,10, Married-civ-spouse, Husband, White,40, Male
37,9, Divorced, Not-in-family, White,35, Male
32,9, Married-civ-spouse, Husband, White,50, Male
32,14, Never-married, Not-in-family, White,20, Female
52,9, Divorced, Not-in-family, White,48, Female
50,10, Married-civ-spouse, Husband, White,40, Male
23,9, Never-married, Not-in-family, White,30, Female
25,9, Married-civ-spouse, Husband, White,45, Male
21,1, Never-married, Not-in-family, White,50, Male
31,9, Divorced, Not-in-family, White,32, Female
31,10, Married-civ-spouse, Wife, White,30, Female
41,11, Separated, Not-in-family, White,40, Male
47,10, Married-civ-spouse, Husband, White,60, Male
20,10, Never-married, Own-child, White,10, Female
20,10, Never-married, Not-in-family, White,45, Female
29,6, Divorced, Not-in-family, Black,25, Female
51,10, Widowed, Not-in-family, White,40, Female
30,13, Married-civ-spouse, Wife, White,33, Female
23,10, Never-married, Not-in-family, White,12, Female
48,13, Married-civ-spouse, Husband, White,35, Male
39,9, Separated, Not-in-family, White,40, Male
62,13, Married-civ-spouse, Husband, White,35, Male
22,13, Never-married, Not-in-family, White,30, Male
46,13, Married-civ-spouse, Husband, White,40, Male
51,14, Married-civ-spouse, Husband, White,35, Male
20,9, Never-married, Not-in-family, White,32, Female
40,12, Married-civ-spouse, Husband, White,50, Male
31,13, Never-married, Not-in-family, White,40, Male
30,10, Never-married, Own-child, White,40, Male
52,9, Married-civ-spouse, Wife, White,38, Female
20,9, Never-married, Other-relative, White,40, Female
37,11, Married-civ-spouse, Husband, White,40, Male
65,13, Widowed, Not-in-family, White,40, Female
